entity_id,state,last_changed
sensor.fimer_inverter_dc_power,630,2024-07-23 18:00:51.241
sensor.fimer_inverter_dc_power,unavailable,2024-07-23 18:01:24.145
sensor.fimer_inverter_dc_power,610,2024-07-23 18:01:54.266
sensor.fimer_inverter_dc_power,590,2024-07-23 18:02:24.196
sensor.fimer_inverter_dc_power,600,2024-07-23 18:02:54.223
sensor.fimer_inverter_dc_power,590,2024-07-23 18:03:24.239
sensor.fimer_inverter_dc_power,580,2024-07-23 18:04:24.274
sensor.fimer_inverter_dc_power,570,2024-07-23 18:04:54.227
sensor.fimer_inverter_dc_power,560,2024-07-23 18:05:54.237
sensor.fimer_inverter_dc_power,550,2024-07-23 18:06:54.266
sensor.fimer_inverter_dc_power,540,2024-07-23 18:07:24.262
sensor.fimer_inverter_dc_power,570,2024-07-23 18:07:54.244
sensor.fimer_inverter_dc_power,530,2024-07-23 18:08:24.241
sensor.fimer_inverter_dc_power,520,2024-07-23 18:09:24.296
sensor.fimer_inverter_dc_power,510,2024-07-23 18:10:24.490
sensor.fimer_inverter_dc_power,500,2024-07-23 18:11:24.284
sensor.fimer_inverter_dc_power,490,2024-07-23 18:11:54.273
sensor.fimer_inverter_dc_power,500,2024-07-23 18:12:24.296
sensor.fimer_inverter_dc_power,480,2024-07-23 18:12:54.325
sensor.fimer_inverter_dc_power,490,2024-07-23 18:13:24.357
sensor.fimer_inverter_dc_power,480,2024-07-23 18:13:54.280
sensor.fimer_inverter_dc_power,470,2024-07-23 18:14:24.183
sensor.fimer_inverter_dc_power,460,2024-07-23 18:15:24.192
sensor.fimer_inverter_dc_power,450,2024-07-23 18:16:24.305
sensor.fimer_inverter_dc_power,440,2024-07-23 18:17:24.442
sensor.fimer_inverter_dc_power,430,2024-07-23 18:17:54.310
sensor.fimer_inverter_dc_power,420,2024-07-23 18:18:54.200
sensor.fimer_inverter_dc_power,410,2024-07-23 18:19:54.265
sensor.fimer_inverter_dc_power,400,2024-07-23 18:20:54.213
sensor.fimer_inverter_dc_power,390,2024-07-23 18:22:24.189
sensor.fimer_inverter_dc_power,380,2024-07-23 18:23:24.280
sensor.fimer_inverter_dc_power,370,2024-07-23 18:24:24.403
sensor.fimer_inverter_dc_power,360,2024-07-23 18:25:24.320
sensor.fimer_inverter_dc_power,350,2024-07-23 18:26:54.338
sensor.fimer_inverter_dc_power,340,2024-07-23 18:27:54.170
sensor.fimer_inverter_dc_power,330,2024-07-23 18:28:54.180
sensor.fimer_inverter_dc_power,320,2024-07-23 18:30:24.354
sensor.fimer_inverter_dc_power,310,2024-07-23 18:31:24.201
sensor.fimer_inverter_dc_power,300,2024-07-23 18:32:55.335
sensor.fimer_inverter_dc_power,290,2024-07-23 18:33:55.210
sensor.fimer_inverter_dc_power,280,2024-07-23 18:34:55.353
sensor.fimer_inverter_dc_power,270,2024-07-23 18:36:25.190
sensor.fimer_inverter_dc_power,260,2024-07-23 18:38:55.405
sensor.fimer_inverter_dc_power,250,2024-07-23 18:39:55.177
sensor.fimer_inverter_dc_power,240,2024-07-23 18:41:25.186
sensor.fimer_inverter_dc_power,230,2024-07-23 18:43:55.310
sensor.fimer_inverter_dc_power,220,2024-07-23 18:45:55.218
sensor.fimer_inverter_dc_power,210,2024-07-23 18:48:25.262
sensor.fimer_inverter_dc_power,200,2024-07-23 18:50:25.189
sensor.fimer_inverter_dc_power,190,2024-07-23 18:53:25.184
sensor.fimer_inverter_dc_power,180,2024-07-23 18:56:55.361
sensor.fimer_inverter_dc_power,170,2024-07-23 19:01:25.178
sensor.fimer_inverter_dc_power,160,2024-07-23 19:04:55.387
sensor.fimer_inverter_dc_power,150,2024-07-23 19:08:55.237
sensor.fimer_inverter_dc_power,140,2024-07-23 19:12:55.325
sensor.fimer_inverter_dc_power,130,2024-07-23 19:16:25.219
sensor.fimer_inverter_dc_power,120,2024-07-23 19:19:55.299
sensor.fimer_inverter_dc_power,110,2024-07-23 19:23:25.291
sensor.fimer_inverter_dc_power,100,2024-07-23 19:26:55.440
sensor.fimer_inverter_dc_power,90,2024-07-23 19:30:25.229
sensor.fimer_inverter_dc_power,80,2024-07-23 19:32:55.252
sensor.fimer_inverter_dc_power,70,2024-07-23 19:36:25.179
sensor.fimer_inverter_dc_power,60,2024-07-23 19:39:25.225
sensor.fimer_inverter_dc_power,50,2024-07-23 19:42:25.221
sensor.fimer_inverter_dc_power,40,2024-07-23 19:45:25.333
sensor.fimer_inverter_dc_power,50,2024-07-23 19:45:55.230
sensor.fimer_inverter_dc_power,40,2024-07-23 19:46:25.260
sensor.fimer_inverter_dc_power,30,2024-07-23 19:49:25.267
sensor.fimer_inverter_dc_power,40,2024-07-23 19:49:55.262
sensor.fimer_inverter_dc_power,30,2024-07-23 19:50:25.265
sensor.fimer_inverter_dc_power,20,2024-07-23 19:53:25.284
sensor.fimer_inverter_dc_power,30,2024-07-23 19:53:55.209
sensor.fimer_inverter_dc_power,20,2024-07-23 19:54:25.258
sensor.fimer_inverter_dc_power,10,2024-07-23 19:57:25.214
sensor.fimer_inverter_dc_power,0,2024-07-23 20:02:25.214
sensor.fimer_inverter_dc_power,10,2024-07-23 20:02:55.298
sensor.fimer_inverter_dc_power,0,2024-07-23 20:03:25.263
sensor.fimer_inverter_dc_power,10,2024-07-23 20:03:55.269
sensor.fimer_inverter_dc_power,0,2024-07-23 20:04:25.221
sensor.fimer_inverter_dc_power,unavailable,2024-07-23 21:14:28.133
sensor.fimer_inverter_dc_power,0,2024-07-23 21:14:58.325
sensor.fimer_inverter_dc_power,unavailable,2024-07-24 00:30:34.133
sensor.fimer_inverter_dc_power,40,2024-07-24 06:00:49.236
sensor.fimer_inverter_dc_power,50,2024-07-24 06:04:19.240
sensor.fimer_inverter_dc_power,60,2024-07-24 06:09:19.323
sensor.fimer_inverter_dc_power,70,2024-07-24 06:14:19.206
sensor.fimer_inverter_dc_power,80,2024-07-24 06:18:19.225
sensor.fimer_inverter_dc_power,70,2024-07-24 06:18:49.239
sensor.fimer_inverter_dc_power,80,2024-07-24 06:19:19.274
sensor.fimer_inverter_dc_power,90,2024-07-24 06:23:19.306
sensor.fimer_inverter_dc_power,100,2024-07-24 06:27:49.202
sensor.fimer_inverter_dc_power,110,2024-07-24 06:31:49.447
sensor.fimer_inverter_dc_power,100,2024-07-24 06:32:19.200
sensor.fimer_inverter_dc_power,110,2024-07-24 06:32:49.241
sensor.fimer_inverter_dc_power,120,2024-07-24 06:37:49.263
sensor.fimer_inverter_dc_power,130,2024-07-24 06:41:19.212
sensor.fimer_inverter_dc_power,140,2024-07-24 06:45:49.232
sensor.fimer_inverter_dc_power,150,2024-07-24 06:48:49.235
sensor.fimer_inverter_dc_power,160,2024-07-24 06:50:19.253
sensor.fimer_inverter_dc_power,180,2024-07-24 06:52:19.269
sensor.fimer_inverter_dc_power,190,2024-07-24 06:52:49.284
sensor.fimer_inverter_dc_power,180,2024-07-24 06:53:19.342
sensor.fimer_inverter_dc_power,190,2024-07-24 06:53:49.195
sensor.fimer_inverter_dc_power,180,2024-07-24 06:55:19.214
sensor.fimer_inverter_dc_power,190,2024-07-24 06:55:49.200
sensor.fimer_inverter_dc_power,180,2024-07-24 06:56:19.185
sensor.fimer_inverter_dc_power,190,2024-07-24 06:56:49.427
sensor.fimer_inverter_dc_power,200,2024-07-24 06:57:19.218
sensor.fimer_inverter_dc_power,210,2024-07-24 06:57:49.263
sensor.fimer_inverter_dc_power,220,2024-07-24 06:58:19.323
sensor.fimer_inverter_dc_power,230,2024-07-24 06:58:49.288
sensor.fimer_inverter_dc_power,260,2024-07-24 06:59:19.210
sensor.fimer_inverter_dc_power,280,2024-07-24 06:59:49.341
sensor.fimer_inverter_dc_power,290,2024-07-24 07:00:19.215
sensor.fimer_inverter_dc_power,320,2024-07-24 07:00:49.308
sensor.fimer_inverter_dc_power,330,2024-07-24 07:01:49.287
sensor.fimer_inverter_dc_power,280,2024-07-24 07:02:19.201
sensor.fimer_inverter_dc_power,270,2024-07-24 07:03:19.199
sensor.fimer_inverter_dc_power,280,2024-07-24 07:03:49.258
sensor.fimer_inverter_dc_power,290,2024-07-24 07:04:19.303
sensor.fimer_inverter_dc_power,430,2024-07-24 07:04:49.249
sensor.fimer_inverter_dc_power,320,2024-07-24 07:05:19.213
sensor.fimer_inverter_dc_power,360,2024-07-24 07:05:49.258
sensor.fimer_inverter_dc_power,370,2024-07-24 07:06:49.348
sensor.fimer_inverter_dc_power,350,2024-07-24 07:07:19.210
sensor.fimer_inverter_dc_power,360,2024-07-24 07:07:49.232
sensor.fimer_inverter_dc_power,370,2024-07-24 07:08:19.336
sensor.fimer_inverter_dc_power,360,2024-07-24 07:08:49.188
sensor.fimer_inverter_dc_power,370,2024-07-24 07:09:49.273
sensor.fimer_inverter_dc_power,390,2024-07-24 07:10:19.258
sensor.fimer_inverter_dc_power,410,2024-07-24 07:11:19.204
sensor.fimer_inverter_dc_power,430,2024-07-24 07:11:49.220
sensor.fimer_inverter_dc_power,440,2024-07-24 07:13:19.280
sensor.fimer_inverter_dc_power,430,2024-07-24 07:13:49.305
sensor.fimer_inverter_dc_power,470,2024-07-24 07:14:49.281
sensor.fimer_inverter_dc_power,490,2024-07-24 07:15:49.257
sensor.fimer_inverter_dc_power,530,2024-07-24 07:16:19.332
sensor.fimer_inverter_dc_power,540,2024-07-24 07:16:49.189
sensor.fimer_inverter_dc_power,560,2024-07-24 07:17:19.199
sensor.fimer_inverter_dc_power,550,2024-07-24 07:17:49.245
sensor.fimer_inverter_dc_power,560,2024-07-24 07:19:19.270
sensor.fimer_inverter_dc_power,540,2024-07-24 07:20:19.249
sensor.fimer_inverter_dc_power,530,2024-07-24 07:21:19.198
sensor.fimer_inverter_dc_power,550,2024-07-24 07:21:49.405
sensor.fimer_inverter_dc_power,540,2024-07-24 07:22:19.300
sensor.fimer_inverter_dc_power,530,2024-07-24 07:23:19.258
sensor.fimer_inverter_dc_power,520,2024-07-24 07:24:19.223
sensor.fimer_inverter_dc_power,510,2024-07-24 07:24:49.212
sensor.fimer_inverter_dc_power,500,2024-07-24 07:25:49.281
sensor.fimer_inverter_dc_power,510,2024-07-24 07:27:49.185
sensor.fimer_inverter_dc_power,500,2024-07-24 07:28:19.298
sensor.fimer_inverter_dc_power,510,2024-07-24 07:28:49.277
sensor.fimer_inverter_dc_power,530,2024-07-24 07:29:49.311
sensor.fimer_inverter_dc_power,540,2024-07-24 07:30:19.269
sensor.fimer_inverter_dc_power,550,2024-07-24 07:30:49.425
sensor.fimer_inverter_dc_power,560,2024-07-24 07:31:19.352
sensor.fimer_inverter_dc_power,600,2024-07-24 07:31:49.322
sensor.fimer_inverter_dc_power,620,2024-07-24 07:32:19.310
sensor.fimer_inverter_dc_power,660,2024-07-24 07:33:19.304
sensor.fimer_inverter_dc_power,640,2024-07-24 07:34:19.256
sensor.fimer_inverter_dc_power,650,2024-07-24 07:35:49.348
sensor.fimer_inverter_dc_power,680,2024-07-24 07:36:49.624
sensor.fimer_inverter_dc_power,670,2024-07-24 07:37:49.226
sensor.fimer_inverter_dc_power,690,2024-07-24 07:38:19.250
sensor.fimer_inverter_dc_power,740,2024-07-24 07:38:49.265
sensor.fimer_inverter_dc_power,790,2024-07-24 07:39:19.390
sensor.fimer_inverter_dc_power,820,2024-07-24 07:40:19.278
sensor.fimer_inverter_dc_power,710,2024-07-24 07:40:49.191
sensor.fimer_inverter_dc_power,880,2024-07-24 07:41:19.357
sensor.fimer_inverter_dc_power,930,2024-07-24 07:41:49.283
sensor.fimer_inverter_dc_power,940,2024-07-24 07:42:19.247
sensor.fimer_inverter_dc_power,960,2024-07-24 07:42:49.255
sensor.fimer_inverter_dc_power,930,2024-07-24 07:43:19.303
sensor.fimer_inverter_dc_power,940,2024-07-24 07:43:49.334
sensor.fimer_inverter_dc_power,900,2024-07-24 07:44:19.328
sensor.fimer_inverter_dc_power,920,2024-07-24 07:44:49.296
sensor.fimer_inverter_dc_power,960,2024-07-24 07:45:19.307
sensor.fimer_inverter_dc_power,1010,2024-07-24 07:45:49.250
sensor.fimer_inverter_dc_power,1060,2024-07-24 07:46:19.246
sensor.fimer_inverter_dc_power,1080,2024-07-24 07:46:49.284
sensor.fimer_inverter_dc_power,1100,2024-07-24 07:47:19.293
sensor.fimer_inverter_dc_power,1090,2024-07-24 07:47:49.320
sensor.fimer_inverter_dc_power,1100,2024-07-24 07:48:19.376
sensor.fimer_inverter_dc_power,1110,2024-07-24 07:48:49.279
sensor.fimer_inverter_dc_power,1130,2024-07-24 07:49:49.335
sensor.fimer_inverter_dc_power,1160,2024-07-24 07:50:49.346
sensor.fimer_inverter_dc_power,1150,2024-07-24 07:51:19.263
sensor.fimer_inverter_dc_power,1160,2024-07-24 07:51:49.225
sensor.fimer_inverter_dc_power,1150,2024-07-24 07:52:49.215
sensor.fimer_inverter_dc_power,1170,2024-07-24 07:53:19.258
sensor.fimer_inverter_dc_power,1160,2024-07-24 07:53:49.269
sensor.fimer_inverter_dc_power,1190,2024-07-24 07:54:19.170
sensor.fimer_inverter_dc_power,1180,2024-07-24 07:54:49.381
sensor.fimer_inverter_dc_power,1190,2024-07-24 07:55:19.319
sensor.fimer_inverter_dc_power,1200,2024-07-24 07:55:49.264
sensor.fimer_inverter_dc_power,1190,2024-07-24 07:56:19.262
sensor.fimer_inverter_dc_power,1210,2024-07-24 07:56:49.308
sensor.fimer_inverter_dc_power,1240,2024-07-24 07:57:49.200
sensor.fimer_inverter_dc_power,1230,2024-07-24 07:58:19.279
sensor.fimer_inverter_dc_power,1250,2024-07-24 07:58:49.240
sensor.fimer_inverter_dc_power,1260,2024-07-24 07:59:19.262
sensor.fimer_inverter_dc_power,1250,2024-07-24 07:59:49.400
sensor.fimer_inverter_dc_power,1280,2024-07-24 08:00:19.302
sensor.fimer_inverter_dc_power,1270,2024-07-24 08:00:49.240
sensor.fimer_inverter_dc_power,1300,2024-07-24 08:01:19.355
sensor.fimer_inverter_dc_power,1320,2024-07-24 08:02:19.464
sensor.fimer_inverter_dc_power,1340,2024-07-24 08:03:19.311
sensor.fimer_inverter_dc_power,1330,2024-07-24 08:03:49.327
sensor.fimer_inverter_dc_power,1360,2024-07-24 08:04:19.355
sensor.fimer_inverter_dc_power,1350,2024-07-24 08:04:49.198
sensor.fimer_inverter_dc_power,1360,2024-07-24 08:05:19.390
sensor.fimer_inverter_dc_power,1370,2024-07-24 08:05:49.329
sensor.fimer_inverter_dc_power,1400,2024-07-24 08:06:49.286
sensor.fimer_inverter_dc_power,1390,2024-07-24 08:07:19.226
sensor.fimer_inverter_dc_power,1400,2024-07-24 08:07:49.230
sensor.fimer_inverter_dc_power,1410,2024-07-24 08:08:19.264
sensor.fimer_inverter_dc_power,1420,2024-07-24 08:08:49.253
sensor.fimer_inverter_dc_power,1410,2024-07-24 08:09:49.253
sensor.fimer_inverter_dc_power,1440,2024-07-24 08:10:19.271
sensor.fimer_inverter_dc_power,1410,2024-07-24 08:10:49.184
sensor.fimer_inverter_dc_power,1440,2024-07-24 08:11:19.322
sensor.fimer_inverter_dc_power,1450,2024-07-24 08:11:49.346
sensor.fimer_inverter_dc_power,1460,2024-07-24 08:12:19.369
sensor.fimer_inverter_dc_power,1450,2024-07-24 08:13:19.193
sensor.fimer_inverter_dc_power,1480,2024-07-24 08:13:49.273
sensor.fimer_inverter_dc_power,1470,2024-07-24 08:14:19.463
sensor.fimer_inverter_dc_power,1490,2024-07-24 08:14:49.207
sensor.fimer_inverter_dc_power,1500,2024-07-24 08:15:49.312
sensor.fimer_inverter_dc_power,1520,2024-07-24 08:16:19.267
sensor.fimer_inverter_dc_power,1510,2024-07-24 08:16:49.313
sensor.fimer_inverter_dc_power,1520,2024-07-24 08:17:19.258
sensor.fimer_inverter_dc_power,1550,2024-07-24 08:17:49.230
sensor.fimer_inverter_dc_power,1530,2024-07-24 08:18:19.313
sensor.fimer_inverter_dc_power,1560,2024-07-24 08:18:49.422
sensor.fimer_inverter_dc_power,1550,2024-07-24 08:19:19.367
sensor.fimer_inverter_dc_power,1560,2024-07-24 08:19:49.547
sensor.fimer_inverter_dc_power,1570,2024-07-24 08:20:19.344
sensor.fimer_inverter_dc_power,1590,2024-07-24 08:21:19.285
sensor.fimer_inverter_dc_power,1610,2024-07-24 08:22:19.522
sensor.fimer_inverter_dc_power,1620,2024-07-24 08:23:19.273
sensor.fimer_inverter_dc_power,1630,2024-07-24 08:23:49.216
sensor.fimer_inverter_dc_power,1620,2024-07-24 08:24:19.196
sensor.fimer_inverter_dc_power,1650,2024-07-24 08:24:49.301
sensor.fimer_inverter_dc_power,1630,2024-07-24 08:25:19.348
sensor.fimer_inverter_dc_power,1650,2024-07-24 08:25:49.215
sensor.fimer_inverter_dc_power,1660,2024-07-24 08:26:49.252
sensor.fimer_inverter_dc_power,1680,2024-07-24 08:27:19.287
sensor.fimer_inverter_dc_power,1670,2024-07-24 08:27:49.176
sensor.fimer_inverter_dc_power,1690,2024-07-24 08:28:19.188
sensor.fimer_inverter_dc_power,1680,2024-07-24 08:28:49.246
sensor.fimer_inverter_dc_power,1710,2024-07-24 08:29:19.206
sensor.fimer_inverter_dc_power,1700,2024-07-24 08:29:49.284
sensor.fimer_inverter_dc_power,1710,2024-07-24 08:30:49.269
sensor.fimer_inverter_dc_power,1700,2024-07-24 08:31:19.306
sensor.fimer_inverter_dc_power,1740,2024-07-24 08:31:49.407
sensor.fimer_inverter_dc_power,1730,2024-07-24 08:32:19.300
sensor.fimer_inverter_dc_power,1750,2024-07-24 08:33:20.231
sensor.fimer_inverter_dc_power,1770,2024-07-24 08:33:50.299
sensor.fimer_inverter_dc_power,1750,2024-07-24 08:34:20.268
sensor.fimer_inverter_dc_power,1780,2024-07-24 08:34:50.314
sensor.fimer_inverter_dc_power,1770,2024-07-24 08:35:20.284
sensor.fimer_inverter_dc_power,1790,2024-07-24 08:35:50.449
sensor.fimer_inverter_dc_power,1800,2024-07-24 08:36:50.296
sensor.fimer_inverter_dc_power,1820,2024-07-24 08:37:20.370
sensor.fimer_inverter_dc_power,1810,2024-07-24 08:37:50.356
sensor.fimer_inverter_dc_power,1840,2024-07-24 08:38:20.292
sensor.fimer_inverter_dc_power,1820,2024-07-24 08:38:50.345
sensor.fimer_inverter_dc_power,1840,2024-07-24 08:39:20.295
sensor.fimer_inverter_dc_power,1850,2024-07-24 08:40:20.380
sensor.fimer_inverter_dc_power,1860,2024-07-24 08:40:50.272
sensor.fimer_inverter_dc_power,1880,2024-07-24 08:41:50.244
sensor.fimer_inverter_dc_power,1870,2024-07-24 08:42:20.296
sensor.fimer_inverter_dc_power,1880,2024-07-24 08:42:50.269
sensor.fimer_inverter_dc_power,1890,2024-07-24 08:44:20.232
sensor.fimer_inverter_dc_power,1920,2024-07-24 08:45:20.207
sensor.fimer_inverter_dc_power,1910,2024-07-24 08:45:50.337
sensor.fimer_inverter_dc_power,1930,2024-07-24 08:46:20.282
sensor.fimer_inverter_dc_power,1940,2024-07-24 08:47:50.265
sensor.fimer_inverter_dc_power,1950,2024-07-24 08:48:20.207
sensor.fimer_inverter_dc_power,1960,2024-07-24 08:49:20.307
sensor.fimer_inverter_dc_power,1980,2024-07-24 08:50:20.328
sensor.fimer_inverter_dc_power,1990,2024-07-24 08:51:20.290
sensor.fimer_inverter_dc_power,2000,2024-07-24 08:51:50.363
sensor.fimer_inverter_dc_power,1990,2024-07-24 08:52:20.289
sensor.fimer_inverter_dc_power,2020,2024-07-24 08:52:50.377
sensor.fimer_inverter_dc_power,2010,2024-07-24 08:53:20.203
sensor.fimer_inverter_dc_power,2020,2024-07-24 08:53:50.266
sensor.fimer_inverter_dc_power,2030,2024-07-24 08:55:20.183
sensor.fimer_inverter_dc_power,2050,2024-07-24 08:56:20.381
sensor.fimer_inverter_dc_power,2040,2024-07-24 08:56:50.334
sensor.fimer_inverter_dc_power,2050,2024-07-24 08:57:20.417
sensor.fimer_inverter_dc_power,2060,2024-07-24 08:57:50.502
sensor.fimer_inverter_dc_power,2070,2024-07-24 08:58:50.344
sensor.fimer_inverter_dc_power,2060,2024-07-24 08:59:20.347
sensor.fimer_inverter_dc_power,2070,2024-07-24 08:59:50.523
sensor.fimer_inverter_dc_power,2080,2024-07-24 09:01:20.218
sensor.fimer_inverter_dc_power,2100,2024-07-24 09:02:20.210
sensor.fimer_inverter_dc_power,2110,2024-07-24 09:02:50.217
sensor.fimer_inverter_dc_power,2090,2024-07-24 09:03:20.323
sensor.fimer_inverter_dc_power,2100,2024-07-24 09:03:50.284
sensor.fimer_inverter_dc_power,2110,2024-07-24 09:04:50.271
sensor.fimer_inverter_dc_power,2120,2024-07-24 09:05:20.319
sensor.fimer_inverter_dc_power,2140,2024-07-24 09:06:20.267
sensor.fimer_inverter_dc_power,2130,2024-07-24 09:06:50.168
sensor.fimer_inverter_dc_power,2160,2024-07-24 09:07:20.199
sensor.fimer_inverter_dc_power,2170,2024-07-24 09:08:50.293
sensor.fimer_inverter_dc_power,2160,2024-07-24 09:09:20.246
sensor.fimer_inverter_dc_power,2180,2024-07-24 09:09:50.199
sensor.fimer_inverter_dc_power,2170,2024-07-24 09:10:20.391
sensor.fimer_inverter_dc_power,2190,2024-07-24 09:10:50.264
sensor.fimer_inverter_dc_power,2210,2024-07-24 09:12:20.179
sensor.fimer_inverter_dc_power,2190,2024-07-24 09:12:50.266
sensor.fimer_inverter_dc_power,2210,2024-07-24 09:13:20.423
sensor.fimer_inverter_dc_power,2200,2024-07-24 09:13:50.398
sensor.fimer_inverter_dc_power,2220,2024-07-24 09:14:20.420
sensor.fimer_inverter_dc_power,2230,2024-07-24 09:14:50.308
sensor.fimer_inverter_dc_power,2240,2024-07-24 09:15:20.217
sensor.fimer_inverter_dc_power,2250,2024-07-24 09:15:50.415
sensor.fimer_inverter_dc_power,2240,2024-07-24 09:16:20.229
sensor.fimer_inverter_dc_power,2270,2024-07-24 09:16:50.200
sensor.fimer_inverter_dc_power,2260,2024-07-24 09:17:20.312
sensor.fimer_inverter_dc_power,2190,2024-07-24 09:17:50.240
sensor.fimer_inverter_dc_power,2280,2024-07-24 09:18:20.323
sensor.fimer_inverter_dc_power,2300,2024-07-24 09:18:50.301
sensor.fimer_inverter_dc_power,2290,2024-07-24 09:19:20.239
sensor.fimer_inverter_dc_power,2300,2024-07-24 09:19:50.334
sensor.fimer_inverter_dc_power,2290,2024-07-24 09:20:20.282
sensor.fimer_inverter_dc_power,2320,2024-07-24 09:20:50.267
sensor.fimer_inverter_dc_power,2310,2024-07-24 09:21:20.259
sensor.fimer_inverter_dc_power,2320,2024-07-24 09:21:50.158
sensor.fimer_inverter_dc_power,2310,2024-07-24 09:22:50.410
sensor.fimer_inverter_dc_power,2340,2024-07-24 09:23:20.291
sensor.fimer_inverter_dc_power,2330,2024-07-24 09:23:50.287
sensor.fimer_inverter_dc_power,2350,2024-07-24 09:24:20.372
sensor.fimer_inverter_dc_power,2340,2024-07-24 09:24:50.270
sensor.fimer_inverter_dc_power,2350,2024-07-24 09:25:50.263
sensor.fimer_inverter_dc_power,2360,2024-07-24 09:26:50.336
sensor.fimer_inverter_dc_power,2350,2024-07-24 09:27:20.431
sensor.fimer_inverter_dc_power,2380,2024-07-24 09:27:50.326
sensor.fimer_inverter_dc_power,2370,2024-07-24 09:28:20.305
sensor.fimer_inverter_dc_power,2380,2024-07-24 09:28:50.238
sensor.fimer_inverter_dc_power,2390,2024-07-24 09:29:20.394
sensor.fimer_inverter_dc_power,2410,2024-07-24 09:30:20.394
sensor.fimer_inverter_dc_power,2400,2024-07-24 09:30:50.313
sensor.fimer_inverter_dc_power,2420,2024-07-24 09:31:20.298
sensor.fimer_inverter_dc_power,2410,2024-07-24 09:31:50.238
sensor.fimer_inverter_dc_power,2420,2024-07-24 09:32:20.332
sensor.fimer_inverter_dc_power,2430,2024-07-24 09:32:50.338
sensor.fimer_inverter_dc_power,2440,2024-07-24 09:33:50.261
sensor.fimer_inverter_dc_power,2430,2024-07-24 09:34:50.242
sensor.fimer_inverter_dc_power,2470,2024-07-24 09:35:20.264
sensor.fimer_inverter_dc_power,2450,2024-07-24 09:35:50.220
sensor.fimer_inverter_dc_power,2470,2024-07-24 09:36:20.225
sensor.fimer_inverter_dc_power,2490,2024-07-24 09:37:50.238
sensor.fimer_inverter_dc_power,2510,2024-07-24 09:38:50.248
sensor.fimer_inverter_dc_power,2500,2024-07-24 09:39:20.270
sensor.fimer_inverter_dc_power,2510,2024-07-24 09:39:50.164
sensor.fimer_inverter_dc_power,2530,2024-07-24 09:41:20.290
sensor.fimer_inverter_dc_power,2510,2024-07-24 09:41:50.397
sensor.fimer_inverter_dc_power,2530,2024-07-24 09:42:20.404
sensor.fimer_inverter_dc_power,2540,2024-07-24 09:43:20.320
sensor.fimer_inverter_dc_power,2550,2024-07-24 09:43:50.269
sensor.fimer_inverter_dc_power,2540,2024-07-24 09:44:20.190
sensor.fimer_inverter_dc_power,2560,2024-07-24 09:44:50.291
sensor.fimer_inverter_dc_power,2540,2024-07-24 09:45:20.203
sensor.fimer_inverter_dc_power,2560,2024-07-24 09:45:50.531
sensor.fimer_inverter_dc_power,2580,2024-07-24 09:47:20.245
sensor.fimer_inverter_dc_power,2570,2024-07-24 09:47:50.317
sensor.fimer_inverter_dc_power,2590,2024-07-24 09:48:50.347
sensor.fimer_inverter_dc_power,2570,2024-07-24 09:49:20.164
sensor.fimer_inverter_dc_power,2600,2024-07-24 09:49:50.364
sensor.fimer_inverter_dc_power,2590,2024-07-24 09:50:20.464
sensor.fimer_inverter_dc_power,2600,2024-07-24 09:50:50.341
sensor.fimer_inverter_dc_power,2620,2024-07-24 09:51:20.161
sensor.fimer_inverter_dc_power,2600,2024-07-24 09:51:50.307
sensor.fimer_inverter_dc_power,2630,2024-07-24 09:52:20.238
sensor.fimer_inverter_dc_power,2620,2024-07-24 09:52:50.390
sensor.fimer_inverter_dc_power,2640,2024-07-24 09:53:20.253
sensor.fimer_inverter_dc_power,2630,2024-07-24 09:54:20.293
sensor.fimer_inverter_dc_power,2650,2024-07-24 09:54:50.305
sensor.fimer_inverter_dc_power,2640,2024-07-24 09:55:20.199
sensor.fimer_inverter_dc_power,2660,2024-07-24 09:55:50.251
sensor.fimer_inverter_dc_power,2650,2024-07-24 09:56:20.258
sensor.fimer_inverter_dc_power,2670,2024-07-24 09:56:50.202
sensor.fimer_inverter_dc_power,2680,2024-07-24 09:57:20.215
sensor.fimer_inverter_dc_power,2670,2024-07-24 09:57:50.263
sensor.fimer_inverter_dc_power,2690,2024-07-24 09:58:20.309
sensor.fimer_inverter_dc_power,2660,2024-07-24 09:58:50.213
sensor.fimer_inverter_dc_power,2690,2024-07-24 09:59:20.289
sensor.fimer_inverter_dc_power,2680,2024-07-24 09:59:50.233
sensor.fimer_inverter_dc_power,2700,2024-07-24 10:00:20.287
sensor.fimer_inverter_dc_power,2680,2024-07-24 10:00:50.194
sensor.fimer_inverter_dc_power,2690,2024-07-24 10:01:20.210
sensor.fimer_inverter_dc_power,2710,2024-07-24 10:01:50.240
sensor.fimer_inverter_dc_power,2700,2024-07-24 10:02:20.415
sensor.fimer_inverter_dc_power,2720,2024-07-24 10:02:50.333
sensor.fimer_inverter_dc_power,2700,2024-07-24 10:03:20.236
sensor.fimer_inverter_dc_power,2710,2024-07-24 10:03:50.289
sensor.fimer_inverter_dc_power,2720,2024-07-24 10:04:20.165
sensor.fimer_inverter_dc_power,2710,2024-07-24 10:05:20.217
sensor.fimer_inverter_dc_power,2720,2024-07-24 10:05:50.166
sensor.fimer_inverter_dc_power,2710,2024-07-24 10:06:20.159
sensor.fimer_inverter_dc_power,2740,2024-07-24 10:06:50.225
sensor.fimer_inverter_dc_power,2720,2024-07-24 10:07:20.180
