entity_id,state,last_changed
sensor.fimer_inverter_dc_power,2736.951409141667,2023-09-24T14:00:00.000Z
sensor.fimer_inverter_dc_power,1873.8550497999997,2023-09-24T15:00:00.000Z
sensor.fimer_inverter_dc_power,632.9011913694444,2023-09-24T16:00:00.000Z
sensor.fimer_inverter_dc_power,148.38358750833336,2023-09-24T17:00:00.000Z
sensor.fimer_inverter_dc_power,43.11636053611111,2023-09-24T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-09-24T19:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-09-24T20:00:00.000Z
sensor.fimer_inverter_dc_power,8.652674605555555,2023-09-25T06:00:00.000Z
sensor.fimer_inverter_dc_power,142.38066519999998,2023-09-25T07:00:00.000Z
sensor.fimer_inverter_dc_power,723.8875434166666,2023-09-25T08:00:00.000Z
sensor.fimer_inverter_dc_power,2431.948764297222,2023-09-25T09:00:00.000Z
sensor.fimer_inverter_dc_power,2973.2090190194444,2023-09-25T10:00:00.000Z
sensor.fimer_inverter_dc_power,2742.848737888889,2023-09-25T11:00:00.000Z
sensor.fimer_inverter_dc_power,2722.235609708333,2023-09-25T12:00:00.000Z
sensor.fimer_inverter_dc_power,2397.252628144444,2023-09-25T13:00:00.000Z
sensor.fimer_inverter_dc_power,1334.8328066361112,2023-09-25T14:00:00.000Z
sensor.fimer_inverter_dc_power,1153.7306858722222,2023-09-25T15:00:00.000Z
sensor.fimer_inverter_dc_power,1417.457126804762,2023-09-25T16:00:00.000Z
sensor.fimer_inverter_dc_power,948.4992136936754,2023-09-26T10:00:00.000Z
sensor.fimer_inverter_dc_power,1758.5530673527776,2023-09-26T11:00:00.000Z
sensor.fimer_inverter_dc_power,1122.0963808388888,2023-09-26T12:00:00.000Z
sensor.fimer_inverter_dc_power,1646.611096538889,2023-09-26T13:00:00.000Z
sensor.fimer_inverter_dc_power,721.1923327777778,2023-09-26T14:00:00.000Z
sensor.fimer_inverter_dc_power,618.8564553499999,2023-09-26T15:00:00.000Z
sensor.fimer_inverter_dc_power,377.1838302527778,2023-09-26T16:00:00.000Z
sensor.fimer_inverter_dc_power,165.70880664166665,2023-09-26T17:00:00.000Z
sensor.fimer_inverter_dc_power,53.975113050000004,2023-09-26T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-09-26T19:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-09-26T20:00:00.000Z
sensor.fimer_inverter_dc_power,8.73425709722222,2023-09-27T06:00:00.000Z
sensor.fimer_inverter_dc_power,227.99402959444447,2023-09-27T07:00:00.000Z
sensor.fimer_inverter_dc_power,782.5999194999999,2023-09-27T08:00:00.000Z
sensor.fimer_inverter_dc_power,2248.7742207333336,2023-09-27T09:00:00.000Z
sensor.fimer_inverter_dc_power,2841.1923870055557,2023-09-27T10:00:00.000Z
sensor.fimer_inverter_dc_power,3109.9084696694445,2023-09-27T11:00:00.000Z
sensor.fimer_inverter_dc_power,3173.072396419444,2023-09-27T12:00:00.000Z
sensor.fimer_inverter_dc_power,3083.086411063889,2023-09-27T13:00:00.000Z
sensor.fimer_inverter_dc_power,2691.602893394444,2023-09-27T14:00:00.000Z
sensor.fimer_inverter_dc_power,2089.524045794444,2023-09-27T15:00:00.000Z
sensor.fimer_inverter_dc_power,1233.1702423333334,2023-09-27T16:00:00.000Z
sensor.fimer_inverter_dc_power,449.58776963055556,2023-09-27T17:00:00.000Z
sensor.fimer_inverter_dc_power,46.68290696111111,2023-09-27T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-09-27T19:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-09-27T20:00:00.000Z
sensor.fimer_inverter_dc_power,6.095599233333334,2023-09-28T06:00:00.000Z
sensor.fimer_inverter_dc_power,167.26579088055556,2023-09-28T07:00:00.000Z
sensor.fimer_inverter_dc_power,716.3059047361112,2023-09-28T08:00:00.000Z
sensor.fimer_inverter_dc_power,2280.5771490916673,2023-09-28T09:00:00.000Z
sensor.fimer_inverter_dc_power,2833.5008955499998,2023-09-28T10:00:00.000Z
sensor.fimer_inverter_dc_power,3172.097511922222,2023-09-28T11:00:00.000Z
sensor.fimer_inverter_dc_power,3066.0664670083333,2023-09-28T12:00:00.000Z
sensor.fimer_inverter_dc_power,3157.935876357697,2023-09-28T13:00:00.000Z
sensor.fimer_inverter_dc_power,2769.362527602778,2023-09-28T14:00:00.000Z
sensor.fimer_inverter_dc_power,1870.862791927778,2023-09-28T15:00:00.000Z
sensor.fimer_inverter_dc_power,794.5500164166666,2023-09-28T16:00:00.000Z
sensor.fimer_inverter_dc_power,397.3156588583333,2023-09-28T17:00:00.000Z
sensor.fimer_inverter_dc_power,32.33225239166667,2023-09-28T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-09-28T19:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-09-28T20:00:00.000Z
sensor.fimer_inverter_dc_power,8.013875916666668,2023-09-29T06:00:00.000Z
sensor.fimer_inverter_dc_power,174.72263332222224,2023-09-29T07:00:00.000Z
sensor.fimer_inverter_dc_power,602.196250286111,2023-09-29T08:00:00.000Z
sensor.fimer_inverter_dc_power,1924.5035588166668,2023-09-29T09:00:00.000Z
sensor.fimer_inverter_dc_power,2879.6774673083332,2023-09-29T10:00:00.000Z
sensor.fimer_inverter_dc_power,2848.5001928638885,2023-09-29T11:00:00.000Z
sensor.fimer_inverter_dc_power,2514.907157830555,2023-09-29T12:00:00.000Z
sensor.fimer_inverter_dc_power,1148.7925846277778,2023-09-29T13:00:00.000Z
sensor.fimer_inverter_dc_power,423.7993140055556,2023-09-29T14:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-09-29T21:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-09-29T22:00:00.000Z
sensor.fimer_inverter_dc_power,6.747201641666667,2023-09-30T06:00:00.000Z
sensor.fimer_inverter_dc_power,161.82220086944443,2023-09-30T07:00:00.000Z
sensor.fimer_inverter_dc_power,653.8523532111111,2023-09-30T08:00:00.000Z
sensor.fimer_inverter_dc_power,2294.009779461111,2023-09-30T09:00:00.000Z
sensor.fimer_inverter_dc_power,2846.6219198083327,2023-09-30T10:00:00.000Z
sensor.fimer_inverter_dc_power,3093.5430089833335,2023-09-30T11:00:00.000Z
sensor.fimer_inverter_dc_power,3240.817772586111,2023-09-30T12:00:00.000Z
sensor.fimer_inverter_dc_power,3065.2178452722223,2023-09-30T13:00:00.000Z
sensor.fimer_inverter_dc_power,2655.5235467805555,2023-09-30T14:00:00.000Z
sensor.fimer_inverter_dc_power,1747.1870539333338,2023-09-30T15:00:00.000Z
sensor.fimer_inverter_dc_power,1099.6829082972224,2023-09-30T16:00:00.000Z
sensor.fimer_inverter_dc_power,367.01403101111106,2023-09-30T17:00:00.000Z
sensor.fimer_inverter_dc_power,26.386268141666665,2023-09-30T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-09-30T19:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-09-30T20:00:00.000Z
sensor.fimer_inverter_dc_power,3.263955016666667,2023-10-01T06:00:00.000Z
sensor.fimer_inverter_dc_power,137.68513178055557,2023-10-01T07:00:00.000Z
sensor.fimer_inverter_dc_power,639.8560507333333,2023-10-01T08:00:00.000Z
sensor.fimer_inverter_dc_power,2327.3048700833333,2023-10-01T09:00:00.000Z
sensor.fimer_inverter_dc_power,2899.7397935583335,2023-10-01T10:00:00.000Z
sensor.fimer_inverter_dc_power,3203.6232833694444,2023-10-01T11:00:00.000Z
sensor.fimer_inverter_dc_power,3259.409707647222,2023-10-01T12:00:00.000Z
sensor.fimer_inverter_dc_power,3095.3336485638883,2023-10-01T13:00:00.000Z
sensor.fimer_inverter_dc_power,2477.261368341666,2023-10-01T14:00:00.000Z
sensor.fimer_inverter_dc_power,2006.2241759916667,2023-10-01T15:00:00.000Z
sensor.fimer_inverter_dc_power,1117.5150432916666,2023-10-01T16:00:00.000Z
sensor.fimer_inverter_dc_power,366.5106803666667,2023-10-01T17:00:00.000Z
sensor.fimer_inverter_dc_power,27.71019959166667,2023-10-01T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-01T19:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-01T20:00:00.000Z
sensor.fimer_inverter_dc_power,3.975169188888889,2023-10-02T06:00:00.000Z
sensor.fimer_inverter_dc_power,155.13043933611112,2023-10-02T07:00:00.000Z
sensor.fimer_inverter_dc_power,646.660366575,2023-10-02T08:00:00.000Z
sensor.fimer_inverter_dc_power,2357.229825738889,2023-10-02T09:00:00.000Z
sensor.fimer_inverter_dc_power,2946.820431208333,2023-10-02T10:00:00.000Z
sensor.fimer_inverter_dc_power,3294.0338541583337,2023-10-02T11:00:00.000Z
sensor.fimer_inverter_dc_power,3398.264666833333,2023-10-02T12:00:00.000Z
sensor.fimer_inverter_dc_power,3205.4186057888887,2023-10-02T13:00:00.000Z
sensor.fimer_inverter_dc_power,2771.921913077778,2023-10-02T14:00:00.000Z
sensor.fimer_inverter_dc_power,2087.255892763889,2023-10-02T15:00:00.000Z
sensor.fimer_inverter_dc_power,1229.5000762388888,2023-10-02T16:00:00.000Z
sensor.fimer_inverter_dc_power,367.31494519722224,2023-10-02T17:00:00.000Z
sensor.fimer_inverter_dc_power,20.32334832222222,2023-10-02T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-02T19:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-02T20:00:00.000Z
sensor.fimer_inverter_dc_power,4.155885097222222,2023-10-03T06:00:00.000Z
sensor.fimer_inverter_dc_power,134.2178547888889,2023-10-03T07:00:00.000Z
sensor.fimer_inverter_dc_power,617.6003534166667,2023-10-03T08:00:00.000Z
sensor.fimer_inverter_dc_power,2404.3926982805556,2023-10-03T09:00:00.000Z
sensor.fimer_inverter_dc_power,2930.9505105527774,2023-10-03T10:00:00.000Z
sensor.fimer_inverter_dc_power,3217.2014108981107,2023-10-03T11:00:00.000Z
sensor.fimer_inverter_dc_power,3252.487530425,2023-10-03T12:00:00.000Z
sensor.fimer_inverter_dc_power,3063.3243646999995,2023-10-03T13:00:00.000Z
sensor.fimer_inverter_dc_power,2634.9852765111114,2023-10-03T14:00:00.000Z
sensor.fimer_inverter_dc_power,2011.880312227778,2023-10-03T15:00:00.000Z
sensor.fimer_inverter_dc_power,1134.6904189333334,2023-10-03T16:00:00.000Z
sensor.fimer_inverter_dc_power,340.3861363777778,2023-10-03T17:00:00.000Z
sensor.fimer_inverter_dc_power,17.736544324999997,2023-10-03T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-03T19:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-03T20:00:00.000Z
sensor.fimer_inverter_dc_power,3.5789005694444445,2023-10-04T06:00:00.000Z
sensor.fimer_inverter_dc_power,116.75465200000001,2023-10-04T07:00:00.000Z
sensor.fimer_inverter_dc_power,551.0210581055555,2023-10-04T08:00:00.000Z
sensor.fimer_inverter_dc_power,2345.0783269416665,2023-10-04T09:00:00.000Z
sensor.fimer_inverter_dc_power,2876.212807925,2023-10-04T10:00:00.000Z
sensor.fimer_inverter_dc_power,3162.7868784090915,2023-10-04T11:00:00.000Z
sensor.fimer_inverter_dc_power,3269.1433434944447,2023-10-04T12:00:00.000Z
sensor.fimer_inverter_dc_power,3037.2949247555553,2023-10-04T13:00:00.000Z
sensor.fimer_inverter_dc_power,2622.994788375,2023-10-04T14:00:00.000Z
sensor.fimer_inverter_dc_power,1986.9433492944445,2023-10-04T15:00:00.000Z
sensor.fimer_inverter_dc_power,1136.1552821194446,2023-10-04T16:00:00.000Z
sensor.fimer_inverter_dc_power,333.87448852222224,2023-10-04T17:00:00.000Z
sensor.fimer_inverter_dc_power,15.785071913888892,2023-10-04T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-04T19:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-04T20:00:00.000Z
sensor.fimer_inverter_dc_power,1.8841910916666667,2023-10-05T06:00:00.000Z
sensor.fimer_inverter_dc_power,117.57608600277779,2023-10-05T07:00:00.000Z
sensor.fimer_inverter_dc_power,544.7629803305555,2023-10-05T08:00:00.000Z
sensor.fimer_inverter_dc_power,2315.0068975361114,2023-10-05T09:00:00.000Z
sensor.fimer_inverter_dc_power,2804.751781625,2023-10-05T10:00:00.000Z
sensor.fimer_inverter_dc_power,3026.6897500638893,2023-10-05T11:00:00.000Z
sensor.fimer_inverter_dc_power,2466.598378997222,2023-10-05T12:00:00.000Z
sensor.fimer_inverter_dc_power,2906.5188164916667,2023-10-05T13:00:00.000Z
sensor.fimer_inverter_dc_power,2588.198913875,2023-10-05T14:00:00.000Z
sensor.fimer_inverter_dc_power,2010.2815381111106,2023-10-05T15:00:00.000Z
sensor.fimer_inverter_dc_power,1116.5822851305554,2023-10-05T16:00:00.000Z
sensor.fimer_inverter_dc_power,320.5385510694444,2023-10-05T17:00:00.000Z
sensor.fimer_inverter_dc_power,13.719332450000001,2023-10-05T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-05T19:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-05T20:00:00.000Z
sensor.fimer_inverter_dc_power,1.7399286305555552,2023-10-06T06:00:00.000Z
sensor.fimer_inverter_dc_power,159.3652715194444,2023-10-06T07:00:00.000Z
sensor.fimer_inverter_dc_power,633.3626143027777,2023-10-06T08:00:00.000Z
sensor.fimer_inverter_dc_power,1373.44126745,2023-10-06T09:00:00.000Z
sensor.fimer_inverter_dc_power,1512.3559686944445,2023-10-06T10:00:00.000Z
sensor.fimer_inverter_dc_power,1856.1234901416665,2023-10-06T11:00:00.000Z
sensor.fimer_inverter_dc_power,2270.826458866667,2023-10-06T12:00:00.000Z
sensor.fimer_inverter_dc_power,1508.4530688555558,2023-10-06T13:00:00.000Z
sensor.fimer_inverter_dc_power,1918.1941459694444,2023-10-06T14:00:00.000Z
sensor.fimer_inverter_dc_power,1579.7180985583334,2023-10-06T15:00:00.000Z
sensor.fimer_inverter_dc_power,1044.1582942555556,2023-10-06T16:00:00.000Z
sensor.fimer_inverter_dc_power,299.71810760277776,2023-10-06T17:00:00.000Z
sensor.fimer_inverter_dc_power,12.067468069444445,2023-10-06T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-06T19:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-06T20:00:00.000Z
sensor.fimer_inverter_dc_power,1.8095743722222222,2023-10-07T06:00:00.000Z
sensor.fimer_inverter_dc_power,162.62124677222224,2023-10-07T07:00:00.000Z
sensor.fimer_inverter_dc_power,551.0444313694444,2023-10-07T08:00:00.000Z
sensor.fimer_inverter_dc_power,2286.8703829944443,2023-10-07T09:00:00.000Z
sensor.fimer_inverter_dc_power,2891.6464817833335,2023-10-07T10:00:00.000Z
sensor.fimer_inverter_dc_power,3163.335379341667,2023-10-07T11:00:00.000Z
sensor.fimer_inverter_dc_power,3213.1544024027785,2023-10-07T12:00:00.000Z
sensor.fimer_inverter_dc_power,2959.3101047916666,2023-10-07T13:00:00.000Z
sensor.fimer_inverter_dc_power,2338.088858280556,2023-10-07T14:00:00.000Z
sensor.fimer_inverter_dc_power,1909.6682350638887,2023-10-07T15:00:00.000Z
sensor.fimer_inverter_dc_power,1207.5869212958335,2023-10-07T16:00:00.000Z
sensor.fimer_inverter_dc_power,189.63126212509832,2023-10-07T17:00:00.000Z
sensor.fimer_inverter_dc_power,10.264424052777777,2023-10-07T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-07T19:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-07T20:00:00.000Z
sensor.fimer_inverter_dc_power,1.367404891666667,2023-10-08T06:00:00.000Z
sensor.fimer_inverter_dc_power,99.07689267500001,2023-10-08T07:00:00.000Z
sensor.fimer_inverter_dc_power,503.4481473416667,2023-10-08T08:00:00.000Z
sensor.fimer_inverter_dc_power,2371.53002205,2023-10-08T09:00:00.000Z
sensor.fimer_inverter_dc_power,2685.4497443000005,2023-10-08T10:00:00.000Z
sensor.fimer_inverter_dc_power,3121.9113329694446,2023-10-08T11:00:00.000Z
sensor.fimer_inverter_dc_power,3066.9515338388887,2023-10-08T12:00:00.000Z
sensor.fimer_inverter_dc_power,3081.7609495111114,2023-10-08T13:00:00.000Z
sensor.fimer_inverter_dc_power,2719.9152985416663,2023-10-08T14:00:00.000Z
sensor.fimer_inverter_dc_power,1965.498247238889,2023-10-08T15:00:00.000Z
sensor.fimer_inverter_dc_power,1092.4674867222222,2023-10-08T16:00:00.000Z
sensor.fimer_inverter_dc_power,290.81490250833326,2023-10-08T17:00:00.000Z
sensor.fimer_inverter_dc_power,9.015129524999999,2023-10-08T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-08T19:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-08T20:00:00.000Z
sensor.fimer_inverter_dc_power,0.7588512388888887,2023-10-09T06:00:00.000Z
sensor.fimer_inverter_dc_power,143.9868552111111,2023-10-09T07:00:00.000Z
sensor.fimer_inverter_dc_power,575.1926232555555,2023-10-09T08:00:00.000Z
sensor.fimer_inverter_dc_power,2226.5073501916672,2023-10-09T09:00:00.000Z
sensor.fimer_inverter_dc_power,2837.034216827778,2023-10-09T10:00:00.000Z
sensor.fimer_inverter_dc_power,3133.1238853416667,2023-10-09T11:00:00.000Z
sensor.fimer_inverter_dc_power,3171.8399136861112,2023-10-09T12:00:00.000Z
sensor.fimer_inverter_dc_power,2979.0724344194446,2023-10-09T13:00:00.000Z
sensor.fimer_inverter_dc_power,2560.321201925,2023-10-09T14:00:00.000Z
sensor.fimer_inverter_dc_power,1898.8021411916664,2023-10-09T15:00:00.000Z
sensor.fimer_inverter_dc_power,1036.2286801444445,2023-10-09T16:00:00.000Z
sensor.fimer_inverter_dc_power,274.86156444166664,2023-10-09T17:00:00.000Z
sensor.fimer_inverter_dc_power,7.587599669444445,2023-10-09T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-09T19:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-09T20:00:00.000Z
sensor.fimer_inverter_dc_power,0.7675085944444445,2023-10-10T06:00:00.000Z
sensor.fimer_inverter_dc_power,124.83582065277777,2023-10-10T07:00:00.000Z
sensor.fimer_inverter_dc_power,513.46426835,2023-10-10T08:00:00.000Z
sensor.fimer_inverter_dc_power,2143.488635216667,2023-10-10T09:00:00.000Z
sensor.fimer_inverter_dc_power,2721.554698497222,2023-10-10T10:00:00.000Z
sensor.fimer_inverter_dc_power,2990.5468438361113,2023-10-10T11:00:00.000Z
sensor.fimer_inverter_dc_power,3033.113291836111,2023-10-10T12:00:00.000Z
sensor.fimer_inverter_dc_power,2837.461368477778,2023-10-10T13:00:00.000Z
sensor.fimer_inverter_dc_power,2441.5420550277777,2023-10-10T14:00:00.000Z
sensor.fimer_inverter_dc_power,1734.3137816916662,2023-10-10T15:00:00.000Z
sensor.fimer_inverter_dc_power,1002.6552563500001,2023-10-10T16:00:00.000Z
sensor.fimer_inverter_dc_power,272.02925698055554,2023-10-10T17:00:00.000Z
sensor.fimer_inverter_dc_power,6.3722932750000005,2023-10-10T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-10T19:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-10T20:00:00.000Z
sensor.fimer_inverter_dc_power,0.128430425,2023-10-11T06:00:00.000Z
sensor.fimer_inverter_dc_power,114.14733673333335,2023-10-11T07:00:00.000Z
sensor.fimer_inverter_dc_power,575.3170376277778,2023-10-11T08:00:00.000Z
sensor.fimer_inverter_dc_power,2205.0428409027777,2023-10-11T09:00:00.000Z
sensor.fimer_inverter_dc_power,2772.4356362222225,2023-10-11T10:00:00.000Z
sensor.fimer_inverter_dc_power,3020,2023-10-12T10:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-19T22:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-19T23:00:00.000Z
sensor.fimer_inverter_dc_power,71.37879625555557,2023-10-20T07:00:00.000Z
sensor.fimer_inverter_dc_power,494.7027503499999,2023-10-20T08:00:00.000Z
sensor.fimer_inverter_dc_power,1672.287198663889,2023-10-20T09:00:00.000Z
sensor.fimer_inverter_dc_power,2650.593873377778,2023-10-20T10:00:00.000Z
sensor.fimer_inverter_dc_power,2422.9583275500004,2023-10-20T11:00:00.000Z
sensor.fimer_inverter_dc_power,3113.355343341666,2023-10-20T12:00:00.000Z
sensor.fimer_inverter_dc_power,2956.599957244445,2023-10-20T13:00:00.000Z
sensor.fimer_inverter_dc_power,2476.4958450222225,2023-10-20T14:00:00.000Z
sensor.fimer_inverter_dc_power,1729.6060523027775,2023-10-20T15:00:00.000Z
sensor.fimer_inverter_dc_power,846.0593113055555,2023-10-20T16:00:00.000Z
sensor.fimer_inverter_dc_power,152.61449430277779,2023-10-20T17:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-20T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-20T19:00:00.000Z
sensor.fimer_inverter_dc_power,45.38884470833333,2023-10-21T07:00:00.000Z
sensor.fimer_inverter_dc_power,180.7153012277778,2023-10-21T08:00:00.000Z
sensor.fimer_inverter_dc_power,504.9555052472222,2023-10-21T09:00:00.000Z
sensor.fimer_inverter_dc_power,679.9340362416668,2023-10-21T10:00:00.000Z
sensor.fimer_inverter_dc_power,764.635391461111,2023-10-21T11:00:00.000Z
sensor.fimer_inverter_dc_power,542.1303296055555,2023-10-21T12:00:00.000Z
sensor.fimer_inverter_dc_power,555.6229904555556,2023-10-21T13:00:00.000Z
sensor.fimer_inverter_dc_power,587.9055208027777,2023-10-21T14:00:00.000Z
sensor.fimer_inverter_dc_power,377.9306986638889,2023-10-21T15:00:00.000Z
sensor.fimer_inverter_dc_power,311.8933759,2023-10-21T16:00:00.000Z
sensor.fimer_inverter_dc_power,19.132603080555555,2023-10-21T17:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-21T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-21T19:00:00.000Z
sensor.fimer_inverter_dc_power,1.6121026472222224,2023-10-21T22:00:00.000Z
sensor.fimer_inverter_dc_power,465.5148247762297,2023-10-22T08:00:00.000Z
sensor.fimer_inverter_dc_power,1641.3237879833334,2023-10-22T09:00:00.000Z
sensor.fimer_inverter_dc_power,2754.141577975,2023-10-22T10:00:00.000Z
sensor.fimer_inverter_dc_power,3040.3396049833336,2023-10-22T11:00:00.000Z
sensor.fimer_inverter_dc_power,2957.5215871722216,2023-10-22T12:00:00.000Z
sensor.fimer_inverter_dc_power,2908.7970696972225,2023-10-22T13:00:00.000Z
sensor.fimer_inverter_dc_power,2454.1526236694444,2023-10-22T14:00:00.000Z
sensor.fimer_inverter_dc_power,1705.115835711111,2023-10-22T15:00:00.000Z
sensor.fimer_inverter_dc_power,742.84699985,2023-10-22T16:00:00.000Z
sensor.fimer_inverter_dc_power,153.79889507222222,2023-10-22T17:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-22T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-22T19:00:00.000Z
sensor.fimer_inverter_dc_power,88.0252182611111,2023-10-23T07:00:00.000Z
sensor.fimer_inverter_dc_power,416.63321485555554,2023-10-23T08:00:00.000Z
sensor.fimer_inverter_dc_power,1952.4960143027781,2023-10-23T09:00:00.000Z
sensor.fimer_inverter_dc_power,2587.1613720388887,2023-10-23T10:00:00.000Z
sensor.fimer_inverter_dc_power,2883.365889711111,2023-10-23T11:00:00.000Z
sensor.fimer_inverter_dc_power,2928.845758263889,2023-10-23T12:00:00.000Z
sensor.fimer_inverter_dc_power,2718.434485055556,2023-10-23T13:00:00.000Z
sensor.fimer_inverter_dc_power,2269.25710555,2023-10-23T14:00:00.000Z
sensor.fimer_inverter_dc_power,1557.2712602055556,2023-10-23T15:00:00.000Z
sensor.fimer_inverter_dc_power,725.0316527500003,2023-10-23T16:00:00.000Z
sensor.fimer_inverter_dc_power,137.22010864166666,2023-10-23T17:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-23T18:00:00.000Z
sensor.fimer_inverter_dc_power,0,2023-10-23T19:00:00.000Z
sensor.fimer_inverter_dc_power,101.1248433527778,2023-10-24T07:00:00.000Z
sensor.fimer_inverter_dc_power,595.9004105944443,2023-10-24T08:00:00.000Z
sensor.fimer_inverter_dc_power,1509.812189286111,2023-10-24T09:00:00.000Z
sensor.fimer_inverter_dc_power,2037.1627689916666,2023-10-24T10:00:00.000Z
sensor.fimer_inverter_dc_power,2453.9964035666667,2023-10-24T11:00:00.000Z
sensor.fimer_inverter_dc_power,2824.5309410611103,2023-10-24T12:00:00.000Z
sensor.fimer_inverter_dc_power,2726.305355125,2023-10-24T13:00:00.000Z
sensor.fimer_inverter_dc_power,2395.195684730556,2023-10-24T14:00:00.000Z
sensor.fimer_inverter_dc_power,1420.8872238777776,2023-10-24T15:00:00.000Z
sensor.fimer_inverter_dc_power,448.38364953611114,2023-10-24T16:00:00.000Z
