predicted,true
22.295164213556202,25.000001049723807
221.12630360361936,217.49999985843309
623.3944177279459,632.5000002832485
849.8745314754409,850.0000003324208
645.251524177866,652.5000007191132
32.37871489696457,39.999999534338656
62.99452312617491,72.49999875012901
395.6310315429841,392.5000008953958
580.8517223836488,587.5000018969986
928.9327416518394,937.5000009581237
838.1396271983926,830.0000003154743
771.642995556176,767.4999996900488
129.41857622265385,127.50000091670101
348.4553435060005,342.49999881974185
768.6084029409427,762.4999977910193
788.0126779483102,780.000000804585
841.4390528028555,839.9999993433213
830.9095423456502,827.500000870314
816.8789999915986,809.9999996661461
770.1349237802534,762.4999996502194
503.4513598176768,502.49999855356606
814.4647014863041,807.5000001746405
832.2446460839952,827.4999989307244
830.852074370635,827.4999990552035
838.466484211498,837.4999987716194
830.634710803768,827.5000007222844
452.94763799693663,450.0000001134366
18.356834925598232,20.000000953144255
514.2209016206268,517.4999999597057
812.3896668176119,804.9999987346009
825.7572077843059,820.0000006208526
795.0853189190125,787.49999896332
779.4137506484326,772.4999993571938
215.49373713615287,212.4999999179933
325.8064076523124,322.49999981665974
694.4846648497555,697.5000004059023
854.9213789995277,860.000000003714
855.4636738289117,862.5000006019378
842.2175468187477,845.0000004929567
565.4718615229017,564.9999992774013
347.3409166397785,342.4999978904705
547.7032693775218,554.9999982298285
817.3755274550243,809.9999992770557
824.6038843273234,817.4999999281039
869.4671307906674,862.50000156945
756.7417754643272,747.4999991996208
15.2323825747483,12.499999305951492
271.61418460700634,267.49999836131354
519.1051378522338,522.4999998431932
642.4161595549808,650.0000004732942
658.9257984355776,654.9999991041288
373.04460000177136,374.9999992515067
118.86674266685961,112.49999959356727
90.56903407666167,84.99999957073938
785.384948698872,777.5000003925423
814.9515068991122,807.4999990054185
807.8829507634965,799.9999989587893
764.7293238827676,757.5000000303302
536.1910117513333,537.5000000705041
33.905308873609115,34.99999794508102
379.0911426391152,375.0000006275489
627.5554618346868,627.4999993181669
520.212817872871,515.0000009080524
31.466847538566082,40.00000080554881
139.1608878262368,137.50000108357412
522.5023885988234,529.9999991365823
748.8433445581659,744.9999994712521
842.4113344462423,844.9999989921475
249.90591186952025,245.0000014010825
247.40387369998496,242.49999891573188
733.9760396630884,732.5000005352673
816.6840799197455,807.4999985569373
838.1396271793449,829.9999998727426
97.72041650724573,102.49999931713721
129.41857571034456,127.49999919905493
550.5997223654731,552.4999995791673
839.9227634497103,837.5000013844523
839.3039586353293,837.5000004386575
686.161798363253,689.9999995078107
254.56249033565547,250.00000148754705
198.3867451885812,197.50000053773087
60.755832967580496,67.50000054813376
461.09918196394636,460.00000007564466
700.3992085831192,702.5000001458249
780.6218122983387,772.5000012894698
751.0551507977019,745.0000008491684
12.926046564787075,10.000000596002968
24.751489970855744,29.999999656295607
631.5757699258388,639.9999994255286
825.7572078984325,819.9999993520087
779.413750586127,772.4999980076525
760.0268571207755,754.9999997914956
712.3167131859294,712.5000002193331
594.4310719446177,602.5000008629087
341.22925358232357,337.4999998877898
142.87642809916045,145.00000024122755
34.598457275302025,37.49999869152948
215.49373710766778,212.50000105374477
529.2825318526905,532.5000011594824
741.3379046967169,737.4999978563728
600.7917206932186,605.0000011551404
23.296208666786136,22.499998298475703
182.61759454801347,179.9999992630487
714.702776524314,715.0000007344076
884.972558204331,879.9999994123572
207.11302255194104,215.0000002820779
207.69195350734844,214.9999986461168
193.67492388445794,194.99999939809908
138.79019216433397,130.0000006758423
518.9655063558258,522.5000007697195
556.2051430975744,562.4999996469531
733.3828150178332,729.9999999080195
782.7571935870898,787.5000006793049
375.7111535234317,380.0000026078751
336.49317006345063,329.99999956864565
77.43174188462041,72.50000053823474
19.57469681524688,10.000001221271733
247.59168986941938,245.00000168606886
308.5530770173381,307.5000003321137
767.0238590111544,759.9999988781047
828.8174684114007,824.9999986551635
807.4305743162541,799.9999986130194
737.8181146571441,732.4999982400693
249.28497676108665,244.99999918862196
17.8790301979098,20.00000064896064
378.5805015240069,375.0000020195314
823.7543988283912,815.0000003539312
806.2633118202673,797.4999995912716
806.7252002415175,797.5000013794952
444.68411648762105,439.9999987970692
14.475376404523505,10.000000260095886
410.1185443223717,410.00000167273964
624.5180832556786,632.5000009122817
646.2439491742102,652.5000001387803
63.383144289834355,72.50000040069172
734.7998827099008,732.5000003639965
554.3347233943238,557.5000000980879
354.5638428710455,347.5000002526452
98.3065140268043,102.50000062200523
129.9849817572237,127.49999870695942
664.8899492332673,670.000001174506
814.2091175581027,805.0000002763047
857.6214813739318,857.4999975973468
840.8540770709637,839.9999999736477
402.4063296295583,400.0000001031
664.8172021683857,670.000000513335
693.4502545060133,695.0000015778734
574.6707586792896,580.0000000664356
538.4106772780992,540.0000016280392
197.16209235831613,197.50000050981873
322.261875273842,319.99999955988307
421.85962563833857,422.4999994581158
599.7645547508823,607.4999987797634
664.8484685072576,669.9999995971048
835.2472933428587,829.9999997919339
795.4651522975097,787.5000007025424
714.2157207992351,712.5000003360964
390.739685469806,389.9999992507176
62.396212905785504,65.00000159025726
853.90815588689,862.5000003097161
321.7584136644667,312.49999796457837
11.408167455952006,5.000000191643464
87.14225006512953,87.50000050594414
394.5834426911303,392.4999973814795
443.41310650019204,442.4999999638079
497.3627208487326,497.50000014486545
23.296208610173395,22.50000115679609
33.92813796921077,32.49999983205762
81.95925371797058,80.00000013581331
412.9386923121653,414.99999982909145
850.1444637609521,842.4999999882224
752.1388624183022,747.4999994923976
271.19239484266,267.5000005434081
421.53744367027593,422.4999996587845
475.9893640072462,477.50000049206125
321.84559173999946,324.99999951153353
163.25248522504404,160.00000039955302
656.8520862463607,662.499997709836
842.7854526648122,835.0000005387141
825.8979940611042,817.5000007853209
221.15390056569342,217.50000100855166
432.46009488377297,434.9999995887454
850.6969511471575,849.9999979397867
842.6837468191337,844.9999999087499
22.237333164930153,22.500000598102424
454.11041026526857,452.4999991119362
542.1947938345088,544.9999995560563
581.5492750942044,587.499999553471
734.7998826460426,732.500000512243
746.646360924728,742.5000007742996
865.6300345740019,857.4999993388371
838.4873680573877,830.0000012481545
305.48748497140434,297.5000010460021
19.403842708094032,17.500000278529114
129.98498225871654,127.50000041125627
843.9896948468325,840.0000012932959
839.6920981841232,837.5000007169881
277.5341185206431,272.5000009130252
593.3372290872269,600.0000000871814
830.3175531752262,829.9999994573094
12.776255921110987,9.999998473496925
235.7356698798371,232.4999989277786
682.5672628812831,685.0000006622473
662.2648346264962,667.5000008970362
435.3110537417008,435.00000027854423
390.7396853718287,389.9999992386975
340.33788572954654,337.5000012880105
855.7723758272963,862.4999991123533
822.6396912141345,817.4999983368417
425.77806003914975,420.0000001946648
87.14225002815972,87.50000058115405
394.5834426471103,392.50000027350904
507.5967616741379,512.500001918797
817.2612317089385,809.9999996154081
249.68809393803016,255.00000067180417
210.98681432397146,219.99999951194232
752.1388626574953,747.4999993929885
658.7028706150403,654.999999812516
80.88384128954965,74.99999966188376
656.8520862848866,662.5000005033537
71.06357357508686,72.50000056235922
596.544266142309,602.5000000715081
825.8979942276197,817.4999993862442
444.68411636926476,440.000001399519
312.2879706974954,304.99999984471754
798.3858321005775,790.0000011097367
824.1502334961102,817.500000754407
850.6969508657899,850.0000000505717
452.9069425234546,449.99999997237535
310.3492213395476,302.4999993870171
831.9576032748338,822.5000001193891
742.0039722702804,740.000001919354
650.3097148471265,654.9999992519014
15.272836666845963,7.499999046762014
550.9598465423273,552.4999999295036
770.614578456553,762.4999997216461
198.285342496877,197.49999964825665
19.52786165139512,17.49999914064038
356.4668134765499,352.5000009387949
511.70133050324455,512.5000013240178
701.3947658467513,702.5000005349888
829.8856240212518,827.5000003120448
617.6527662563044,625.0000009595572
538.4106770886361,539.99999982833
780.2082958304684,772.5000010044355
761.2997943664484,754.99999955414
594.4296507469467,602.4999986526038
529.3875650785903,532.5000002191853
729.9629118826724,727.5000019185352
840.3862817782939,844.9999986539168
707.1450315036321,707.5000002364902
538.6582552983023,542.4999997444444
578.0457508884672,582.4999997420451
46.87143053295336,42.500000235578106
547.7350735497267,555.0000002957346
824.5895132101543,817.4999993799457
249.6880943249225,255.00000004100067
163.784401421803,162.4999996618825
188.0313086950824,187.4999989289219
87.18209607234735,85.00000005072748
319.13353757195154,317.5000007059631
518.9655064542745,522.4999993664309
744.8866287599445,740.0000001607752
280.2740702423224,282.5000008694329
27.378547140165534,19.999999028965753
503.4485208896014,507.50000054627657
545.573326481348,552.5000013870244
728.0309499399228,725.0000008597086
815.2081574053292,807.4999974752335
828.8646176274675,822.4999997056093
837.2115625255631,832.5000002893585
829.5567200638018,824.9999982391777
648.5364392718473,655.0000004880105
203.4669542883517,202.50000047216983
596.5442662381923,602.4999999824653
285.3206863423119,282.5000020276655
715.5250867825671,714.9999995720106
761.4194732322488,755.0000009603177
820.3809917888158,812.4999991059783
855.5180330102892,857.5000014049749
840.7821407671026,842.4999984340743
452.9069425648863,449.9999992083194
354.14739676183564,347.5000007369086
662.1718963998571,667.5000002537203
885.6137896423736,880.0000006147384
650.3097149380231,654.999999571389
354.5638429190262,347.49999958198265
197.2957125083092,197.5000008752552
19.4038428146627,17.500001864806528
129.98498195752984,127.50000051943438
348.2059008616482,342.4999991687221
828.8996591243791,825.0000007390369
607.025468156146,614.9999994177391
16.45797856219163,7.500000864523318
593.3372288135162,600.0000006999721
738.5768899181041,734.999999107674
553.8478574890515,560.0000002749114
599.7645547229205,607.4999993119872
632.3714463050693,639.999999616903
662.2648346690028,667.4999987168128
479.2869817399055,479.99999935531696
695.4873208442631,697.4999998731308
578.0457511408929,582.4999998747113
81.95925331442739,80.00000019998487
308.5359241969618,317.50000009468806
19.5746967236966,9.999999373408277
104.63840836583726,97.50000054677133
656.8520862138868,662.5000001564465
835.0851832417463,832.5000003740502
378.58050169985853,374.9999994848798
556.2987993699585,559.999999535381
698.4202261467096,700.0000004012417
809.1050009562979,799.9999998093424
312.28797065828905,304.9999992626171
199.50361095206503,199.99999883092542
285.3206864299123,282.50000068911606
667.7093916693276,672.4999993790135
798.3858321036384,790.0000008931812
820.3809919430576,812.4999991787827
827.114462369056,824.9999996313362
764.0550063395566,757.4999997836298
617.7546354901733,625.0000005234805
865.6300345861565,857.5000005472323
838.4873680713902,830.0000005325928
772.3715898296699,767.4999992566924
454.4937160140661,452.50000141094506
769.2159758373118,762.4999995484309
816.3408333595974,810.0000012635217
751.345435718905,745.0000003976389
537.501760382944,539.9999987514582
110.93930198687424,112.4999991561558
421.8596257555553,422.49999848349415
664.8484685812682,669.9999990713002
827.9603624817266,822.4999997552468
821.54624375668,814.9999992433222
795.4651522064886,787.4999986826924
390.73968552050326,389.99999939583296
243.58138560608984,240.00000114632627
853.9081562204719,862.5000002488489
523.2592889246354,520.0000009737486
425.77806003694315,419.99999919754083
375.9289970596154,367.50000019054073
11.40816716330215,4.999999842657458
497.362720837168,497.5000005867348
33.928138350824256,32.50000130884829
318.257205623328,317.4999994537812
817.2612317334546,810.0000004053832
824.5895132132937,817.4999997253569
839.7204886494658,832.4999999131225
882.984390369232,877.4999995269086
210.98681431228363,219.99999960788145
270.36182876239246,279.9999984816988
160.8541215275059,157.50000094713596
163.25248524090648,160.00000168902187
104.63840825177357,97.49999942152944
819.716854193513,815.0000012302836
775.7282596586194,767.5000011106862
765.369301438796,757.499999875883
493.0286415532677,492.49999960003413
628.0044429628534,635.0000007173311
813.8228699981138,805.0000013342352
743.7892072300104,737.4999999079585
596.1782457729547,602.4999977654426
444.684116414176,440.0000001015549
348.30533396198143,347.50000204624587
581.5296605598763,589.9999986824653
798.3858321099164,790.0000001910894
803.2670659572968,794.9999980940711
577.0581341010422,580.0000016540432
354.14739658077673,347.50000026543154
856.300645569495,847.4999999113667
252.76284645006876,247.4999983608979
197.29571280305757,197.49999943903083
23.411213171940044,27.499999118826093
769.2159757999308,762.4999987308622
814.2091175050658,804.9999996075206
840.8540760855889,840.000001754495
402.4063295133909,400.00000150756966
357.04465909017864,352.5000000053608
305.83706353573655,300.00000126234005
29.8295993633304,35.000001841481456
511.70133018661994,512.5000009967516
551.0742060725742,554.9999998716519
839.5609075704759,842.5000003463442
304.43741995348483,297.4999996761638
254.86932133039429,250.00000003510928
553.8478572926822,559.9999985162493
727.9448335399862,724.9999993304816
827.9603621724066,822.4999999642844
795.465152296796,787.5000017325445
193.62209847531776,192.5000007938552
142.55612350941922,144.99999904078203
62.396212746583984,65.00000051589211
529.3875651111266,532.5000007432815
560.9638816290009,567.4999996428186
841.6936428598643,837.4999976504704
822.63969119858,817.500000333351
707.1450315377034,707.4999996292429
346.9365434059849,342.49999930874196
126.99976806591174,125.00000039838892
182.61759438768902,179.99999886953626
249.6880941143093,254.99999952947195
210.9868143221778,220.00000144765258
19.773647269917664,22.499998294007085
118.72118068855075,119.99999859929456
369.7938136603171,370.0000021385464
744.88662883501,740.000000391103
375.7111533953576,379.9999993619196
270.36182884903354,280.00000058519134
287.9378950240855,297.49999937385314
728.0309500543718,725.0000003860158
801.284025537768,792.5000004417133
765.3693014624373,757.5000000712537
737.8181146906752,732.4999994313387
679.2309379983352,682.5000000254925
535.7429368616584,537.5000001937908
402.6408125559724,400.0000000300981
357.1358710414664,352.50000019040425
244.27302621373124,240.00000081797043
556.2987990182677,559.9999999467047
670.221096195387,675.0000002332253
698.4202261561181,699.9999991954602
813.8228700047899,805.0000003116149
712.6839098621185,712.499999904322
627.5495668295904,627.4999996379627
312.2879706173314,304.9999995365822
262.45159779784626,257.4999993164119
199.50361119127524,200.0000002252103
285.32068644153014,282.50000211389346
522.9395851656466,529.9999995429757
798.3858320748138,790.0000018131233
808.5545053954934,802.5000004739574
394.01684329016786,389.9999990637149
581.5492750132289,587.5000006331086
554.3347231789327,557.4999986848413
481.58560756658466,480.00000023739926
31.13278280904125,37.49999912086501
454.4937160141287,452.49999962317395
502.9747556409375,502.50000001152875
551.0742061256617,555.0000005673569
832.8297379382383,827.5000013263717
617.6527664159555,624.9999996797648
254.86932133020213,250.00000125670127
36.71720562543711,42.5000006703708
322.26187525372245,320.0000004357213
514.1693146309578,517.4999988425432
599.7645548213069,607.5000005778475
759.0250264057202,752.4999997335491
761.2997944203645,755.0000001746175
435.3110536852152,434.99999929386837
390.7396853818884,390.00000086245353
827.1057429263387,819.9999986891463
841.693642721759,837.5000007057738
855.3758825180989,860.0000004476104
853.9081561189803,862.4999981455592
840.386282371862,844.9999995155623
11.408167264854194,5.00000074553767
443.41310654312446,442.5000008021408
670.5493943219125,674.9999993939742
850.144463700348,842.4999993124757
752.1388621456332,747.4999998118218
188.03130872319048,187.49999946721746
81.44936363731551,72.49999846783422
591.9348365099158,600.0000000730387
658.7028704627571,654.999999610623
317.95690738390914,314.99999997201724
58.350664725981765,52.49999809724784
80.88384171349306,75.00000042003329
580.8929332369304,589.9999991282152
402.64081258792936,400.0000003315256
249.2849767420156,244.99999997218768
596.1782454251568,602.4999996313928
126.97372806827067,132.499999338086
820.380991829208,812.4999989281426
845.7266320818906,842.4999997397199
197.64444193216627,197.4999993467874
109.56526452889402,114.99999834327203
445.48440167349327,442.4999984907606
397.0358494958079,392.499998933651
305.4874849656853,297.4999998106124
23.41121320182623,27.499999260238617
31.132782693712745,37.499998886449234
98.30651427748812,102.50000182831151
